method,dim_embedding,m,std,modality,signal
contrastive,8,"[0.         0.16598136 0.15123948 0.11556915 0.12979133 0.14084102
 0.14068548 0.14095488 0.14071013 0.14835569 0.14891392 0.16816939
 0.16835386 0.17045043 0.169027   0.16562405 0.17096217 0.17686307
 0.17956911 0.18127541 0.1880747  0.19558899 0.19841085 0.20071301
 0.20270773 0.1968905  0.19635272 0.20239453 0.20744843 0.20357611
 0.20296621 0.20365612 0.20208483 0.19869351 0.19527771 0.19721205
 0.19524991 0.1967196  0.19935822 0.20265153 0.20400094 0.20259542
 0.1976916  0.19688858 0.19814493 0.2018601  0.20155039 0.20183014
 0.20070772 0.20061547 0.20372963 0.20602705 0.20920003 0.21363998
 0.21374787 0.21204632 0.21214263 0.21329217 0.21207801 0.21674153
 0.21640468 0.21883308 0.21839477 0.22205389 0.22088508 0.21996676
 0.22228734 0.22205088 0.21972377 0.22140008 0.2225687  0.22048647
 0.22139054 0.21995797 0.21727922 0.21749725 0.21786877 0.21781835
 0.21951868 0.21639101 0.21688834 0.21989542 0.22194678 0.22189619
 0.22168227 0.22263185 0.2252784  0.22672586 0.22805164 0.23034219
 0.22957519 0.2321166  0.23308642 0.23155111 0.2303342  0.22844263
 0.2275206  0.22626858 0.22775817 0.22689938 0.22720194]","[0.         0.35717415 0.35567463 0.36102917 0.34330966 0.34630455
 0.35529414 0.35524289 0.35500725 0.33833944 0.33340821 0.3367225
 0.34607767 0.35413086 0.346188   0.34873677 0.34712674 0.34431135
 0.34165742 0.34115348 0.33572318 0.33585863 0.34249704 0.33953737
 0.34420773 0.34980373 0.35146667 0.35189667 0.3535355  0.3551005
 0.35366735 0.354999   0.35413673 0.35266719 0.35760838 0.35590039
 0.35605036 0.357522   0.35233199 0.35243373 0.34989591 0.35047005
 0.35238893 0.35704798 0.35501617 0.35613634 0.35842732 0.35880127
 0.35657292 0.35504187 0.35457085 0.35332275 0.34989861 0.34665171
 0.35063289 0.35303993 0.35396858 0.3508902  0.34942401 0.34930979
 0.35063695 0.35170136 0.35346892 0.35269393 0.35205224 0.35543939
 0.35507849 0.35354208 0.35715957 0.35645459 0.35536387 0.35549162
 0.35466788 0.35733923 0.3583482  0.36019974 0.3583072  0.35976443
 0.36167387 0.36077102 0.35974213 0.36017152 0.36051479 0.36173243
 0.35980178 0.3638684  0.36196918 0.36125894 0.36103414 0.36242536
 0.36002773 0.36081582 0.35858465 0.35935124 0.36247205 0.36445855
 0.36290269 0.3615782  0.36143164 0.3597267  0.35736788]",kinetic,searching
contrastive,8,"[0.         0.16783    0.14576411 0.12182172 0.1332815  0.14569313
 0.14919418 0.14624165 0.14393445 0.15523314 0.15744869 0.17119779
 0.17117263 0.17156964 0.16888488 0.16650949 0.1701115  0.1761869
 0.17848642 0.17774562 0.18286931 0.1896931  0.19220368 0.19385404
 0.19575852 0.19156599 0.19164806 0.19827367 0.20233818 0.19906246
 0.19641011 0.19617682 0.19368959 0.19342176 0.19169715 0.1934337
 0.19083777 0.19151193 0.19476716 0.19692656 0.19879183 0.19848632
 0.19404489 0.19385081 0.19644304 0.19804541 0.19745342 0.19848768
 0.19669362 0.19763429 0.2004994  0.20170621 0.20407193 0.20944366
 0.21156378 0.21114264 0.21028502 0.21357245 0.2102033  0.21379149
 0.21533316 0.2180056  0.21628596 0.22099828 0.22003255 0.21929306
 0.22172266 0.22074366 0.2190455  0.22110454 0.22087767 0.21905607
 0.22040737 0.22040806 0.2169092  0.2177117  0.21800148 0.2190461
 0.22045204 0.21737454 0.21710675 0.21960663 0.22203161 0.22221598
 0.22259657 0.22294504 0.22433829 0.22548488 0.22603604 0.22818801
 0.22740214 0.22962374 0.23028862 0.22832525 0.22684327 0.22465821
 0.22401184 0.22226709 0.22356097 0.22361713 0.22428915]","[0.         0.35085887 0.35350573 0.36210906 0.34374706 0.34648008
 0.35052294 0.35117484 0.34986752 0.33277621 0.32706176 0.3323757
 0.3399975  0.34866398 0.33841286 0.34259525 0.34268542 0.33922713
 0.33762097 0.33765786 0.3344561  0.332929   0.34060158 0.33515304
 0.33942826 0.3438497  0.34431011 0.34548819 0.34945407 0.35015927
 0.35067591 0.35267641 0.35195308 0.35010466 0.35198504 0.35140535
 0.35104353 0.34947858 0.34374813 0.34402561 0.34183856 0.34338864
 0.34476119 0.34850277 0.34631037 0.3478774  0.35028563 0.3504245
 0.34772019 0.34644947 0.34568064 0.34396637 0.34121435 0.33719785
 0.3400985  0.34244135 0.34385265 0.33911741 0.33758586 0.33786313
 0.33822565 0.33936524 0.34104205 0.34002459 0.33871333 0.34210438
 0.34188208 0.34079132 0.34466839 0.34379226 0.34303963 0.34256579
 0.34144945 0.34438387 0.34556099 0.34734429 0.34552132 0.34683451
 0.34909487 0.34803851 0.34664718 0.34713319 0.34738423 0.34909301
 0.34743018 0.35178974 0.3505487  0.35025155 0.35030104 0.35132649
 0.34957563 0.34959852 0.34856593 0.34876565 0.35150908 0.35403212
 0.35258942 0.35083832 0.34966559 0.34841396 0.34620638]",kinetic,searching
contrastive,8,"[0.         0.17518924 0.15513737 0.13271877 0.14263163 0.15776121
 0.16191722 0.16321532 0.16318161 0.17186123 0.17050735 0.17757655
 0.17675811 0.18166072 0.17679083 0.17277908 0.17597123 0.18495393
 0.18667308 0.18567683 0.18936638 0.196945   0.20355899 0.20629331
 0.20879171 0.20487129 0.2049503  0.21001561 0.21391777 0.21176605
 0.20844621 0.20720259 0.20591093 0.20529132 0.20371239 0.20592395
 0.20333674 0.2037606  0.2072026  0.20857694 0.20961067 0.20928344
 0.20420071 0.20546449 0.20741425 0.20902635 0.20789443 0.20931611
 0.20862103 0.20952915 0.21275098 0.21372216 0.2155368  0.22089955
 0.22333224 0.22215675 0.21989681 0.22367426 0.22071287 0.22408576
 0.22534214 0.22800855 0.22708809 0.2309167  0.22943873 0.22807383
 0.23042004 0.22907134 0.22725346 0.23018897 0.22960326 0.2275135
 0.22874795 0.22831365 0.22601418 0.22721008 0.22828883 0.22982113
 0.23139216 0.22807254 0.2280511  0.23037277 0.23311126 0.23323506
 0.232839   0.23258511 0.23442447 0.23542889 0.23543826 0.23754871
 0.2369309  0.23999208 0.24083932 0.23943051 0.23828031 0.23599654
 0.23535179 0.23390877 0.23564989 0.23573505 0.23623929]","[0.         0.35766343 0.36501792 0.37150753 0.35873789 0.35785094
 0.35726941 0.35897656 0.35948062 0.34266486 0.33766514 0.33983919
 0.34535364 0.35886258 0.34696857 0.35138378 0.34839167 0.34368768
 0.34347776 0.3419394  0.33591111 0.33628424 0.34359991 0.33883958
 0.34351805 0.34569787 0.34585554 0.34633601 0.34814198 0.34868965
 0.3503028  0.35066209 0.35019372 0.3481603  0.3500764  0.34954484
 0.3501651  0.34819355 0.34256565 0.3426963  0.34080638 0.34118279
 0.34399231 0.34667172 0.34491953 0.34632567 0.34880538 0.34977257
 0.34713457 0.34520431 0.34452376 0.34292243 0.34027688 0.33711523
 0.33986219 0.34179891 0.34354222 0.33759198 0.33590706 0.33571199
 0.33670643 0.33676421 0.33749204 0.33626463 0.3352178  0.33819492
 0.3374602  0.33614505 0.34091868 0.33925039 0.33797593 0.33693505
 0.33590742 0.33855015 0.33871291 0.34019229 0.33912746 0.34037869
 0.34207162 0.34108739 0.33934821 0.33966437 0.33954061 0.34163295
 0.33993345 0.34375877 0.34249867 0.34224427 0.3422766  0.34310564
 0.34140644 0.34092315 0.33990164 0.33973672 0.34256681 0.34496759
 0.34358468 0.34216953 0.34084499 0.3395354  0.33751312]",kinetic,idle
contrastive,8,"[0.         0.17679396 0.16263208 0.1357568  0.14172088 0.16769004
 0.17037629 0.17776886 0.18137134 0.1934864  0.19205868 0.19789015
 0.20223222 0.2096681  0.20446814 0.20124192 0.20490832 0.21153453
 0.21295974 0.21097646 0.21404291 0.22174698 0.22906057 0.23316062
 0.23423528 0.2298374  0.23015523 0.23458264 0.23915069 0.23654218
 0.23348796 0.23338609 0.23165114 0.23067244 0.22956105 0.23195324
 0.22971307 0.23062083 0.23365906 0.23473747 0.23489392 0.23494814
 0.23007961 0.230581   0.23142974 0.23249783 0.23135839 0.23302239
 0.23273293 0.23374324 0.23701129 0.23788128 0.23921807 0.24454982
 0.24660154 0.24581939 0.24378499 0.2476648  0.24473331 0.24838521
 0.25017806 0.25266065 0.25222706 0.25591676 0.25439808 0.25329496
 0.25623321 0.25474393 0.25327459 0.25635265 0.25565341 0.25379968
 0.25514108 0.25538779 0.25362382 0.25487462 0.25589832 0.25702697
 0.25876444 0.25565891 0.25538634 0.25765861 0.26019658 0.26018833
 0.25969492 0.25961315 0.2612946  0.26217542 0.26244283 0.26469576
 0.26416639 0.26716663 0.26803858 0.26684973 0.2658775  0.26353638
 0.2631507  0.2619118  0.26376352 0.26360139 0.26426797]","[0.         0.35735961 0.36958686 0.3787747  0.36138507 0.36245057
 0.362715   0.3573114  0.35660504 0.3449541  0.34121753 0.3434142
 0.34893777 0.36267022 0.35209879 0.35716917 0.35464391 0.34829188
 0.34771833 0.34563318 0.33866703 0.33884998 0.34625511 0.34250903
 0.34591704 0.34783199 0.34812099 0.34761256 0.35001085 0.34994638
 0.35171101 0.35256471 0.35196741 0.34996921 0.35214941 0.351743
 0.35251792 0.3512454  0.34574079 0.34576011 0.34360022 0.34413288
 0.34689348 0.34881773 0.34610307 0.34725795 0.34995976 0.35066771
 0.3486999  0.34691724 0.34603741 0.34429813 0.34130249 0.33788867
 0.3399355  0.34174611 0.34346376 0.33793869 0.33634184 0.33642367
 0.33762312 0.33746759 0.33849813 0.33713627 0.33620479 0.33898135
 0.33882638 0.33755721 0.34219046 0.34066794 0.33948214 0.33871375
 0.33788897 0.3410402  0.34178083 0.34322446 0.34211964 0.3429017
 0.34456122 0.34384248 0.34208235 0.34237177 0.34211048 0.34395727
 0.34217857 0.34590108 0.3445892  0.34423715 0.34454542 0.34542278
 0.3439153  0.34338273 0.34242157 0.34251595 0.34536918 0.34746548
 0.34645843 0.3453309  0.34423207 0.34274214 0.3410217 ]",kinetic,idle
contrastive,8,"[ 0.         -0.149705   -0.06773295 -0.05812866 -0.037911   -0.02313398
 -0.04085736 -0.04979847 -0.00200604 -0.01771828 -0.00225129 -0.0393412
 -0.06244132 -0.07749324 -0.06031181 -0.05923717 -0.0388729  -0.03071635
 -0.05309804 -0.05382206 -0.06611438 -0.05098546 -0.06738789 -0.05184457
 -0.04672262 -0.06554497 -0.06816879 -0.06625461 -0.08026452 -0.08909348
 -0.10985103 -0.10630415 -0.09713231 -0.07892753 -0.07615078 -0.091241
 -0.10122135 -0.11038224 -0.10183616 -0.08536988 -0.07892688 -0.08875821
 -0.08119588 -0.08064838 -0.07492892 -0.08291445 -0.09373177 -0.0991724
 -0.11697913 -0.12052426 -0.11871605 -0.11199047 -0.10699668 -0.10255393
 -0.0985395  -0.09906128 -0.09053385 -0.09552537 -0.10298306 -0.09054309
 -0.09777817 -0.09694306 -0.09904799 -0.10506474 -0.10137905 -0.10035851
 -0.09601084 -0.09504707 -0.09304125 -0.09562811 -0.09767908 -0.11061967
 -0.10607263 -0.11016269 -0.11403791 -0.11409562 -0.11104012 -0.11390737
 -0.11368422 -0.11498982 -0.11383104 -0.11568426 -0.11205907 -0.11188277
 -0.11242582 -0.11504704 -0.11725251 -0.11052642 -0.11092118 -0.10585458
 -0.1025247  -0.1075938  -0.10445841 -0.10105049 -0.10108362 -0.10745798
 -0.11152412 -0.1137182  -0.11213707 -0.10802737 -0.11065034]","[0.         0.25460572 0.27528161 0.2690859  0.29449241 0.28414519
 0.24107518 0.21969655 0.26315933 0.25005025 0.27380822 0.28501614
 0.28670829 0.24597599 0.25610121 0.24687111 0.24794151 0.23932087
 0.23614941 0.2433988  0.2346326  0.21720666 0.20348639 0.20848832
 0.20994443 0.20795508 0.2154891  0.22135696 0.21366998 0.21765451
 0.20225832 0.19257083 0.18098189 0.18259175 0.18808127 0.17590024
 0.16672991 0.17126444 0.17268059 0.17651621 0.18503263 0.17731162
 0.17697094 0.17618997 0.17506745 0.18174382 0.17740175 0.17644799
 0.18611146 0.18192539 0.18037439 0.18630093 0.1888917  0.19547015
 0.18323004 0.18540301 0.1805778  0.16747471 0.16927007 0.17858397
 0.17403675 0.18238665 0.17794897 0.16600971 0.16221179 0.16699425
 0.16199848 0.16711323 0.16755698 0.16732754 0.16428875 0.15365209
 0.15424803 0.1468781  0.14121994 0.13746138 0.14825049 0.14872471
 0.14490752 0.14587366 0.14053369 0.13665298 0.13809534 0.13741504
 0.14477793 0.13545141 0.13143589 0.13080409 0.13157355 0.13482552
 0.13346897 0.13136919 0.12730105 0.12298599 0.11295706 0.11212364
 0.10368384 0.10252433 0.1007454  0.09582052 0.0946995 ]",visual,has_item
contrastive,8,"[ 0.         -0.00020162  0.05949259  0.04756633  0.04170103  0.07549503
  0.08901268  0.12234617  0.12073942  0.09580186  0.11807503  0.12327472
  0.10562939  0.10478782  0.10635717  0.11171781  0.13636477  0.12003168
  0.10554725  0.11364428  0.11752259  0.15145815  0.13363421  0.14856155
  0.13927368  0.14447604  0.13879021  0.1403578   0.13073343  0.13790034
  0.13819455  0.12976985  0.12721092  0.14187217  0.14487245  0.1342063
  0.12881624  0.14033125  0.14917114  0.15693899  0.15677895  0.14545075
  0.15841278  0.14787825  0.14664357  0.15549609  0.14966525  0.15924598
  0.15958433  0.16861756  0.16021272  0.16771611  0.16158065  0.16716512
  0.17052647  0.15845831  0.16317938  0.15884181  0.14524267  0.14825602
  0.14703492  0.15254326  0.14963283  0.14034547  0.15096436  0.15850532
  0.16253208  0.16532885  0.16452698  0.17065469  0.1642534   0.15696298
  0.16888289  0.16894871  0.16448854  0.16594269  0.16426647  0.16506718
  0.1688402   0.17012997  0.17041947  0.16859903  0.17497799  0.17979463
  0.18233531  0.18492245  0.18981543  0.18807656  0.18721914  0.19181077
  0.18672626  0.18526579  0.18988078  0.19523665  0.1996354   0.19656587
  0.19286039  0.18908549  0.19277689  0.19589289  0.19497493]","[0.         0.42292788 0.4088787  0.36595457 0.3980434  0.41359843
 0.37897514 0.38324213 0.36392845 0.32846595 0.32622421 0.35020308
 0.35200861 0.3466729  0.34417774 0.3197963  0.30769017 0.32708812
 0.34914986 0.358014   0.35140144 0.34595363 0.3293972  0.34521895
 0.33643418 0.33775422 0.33560363 0.34325841 0.34300823 0.3551355
 0.36981641 0.35621513 0.33638644 0.3314638  0.32500216 0.3179241
 0.32268713 0.33280625 0.3296508  0.32964855 0.32977777 0.32350003
 0.32505755 0.31968705 0.31719155 0.32579532 0.33328563 0.3479537
 0.36601375 0.36841841 0.35593043 0.35520095 0.34655856 0.34466875
 0.33909515 0.33695155 0.34101276 0.33300102 0.33617835 0.34002277
 0.34083111 0.3461508  0.34978357 0.34757286 0.34630486 0.35096969
 0.34557741 0.34280654 0.34579685 0.34482316 0.33664463 0.33835969
 0.34055336 0.34414428 0.34576139 0.34781434 0.34411319 0.3458392
 0.34635138 0.34188065 0.34249432 0.33837222 0.34065197 0.33995983
 0.34447189 0.34590352 0.34835487 0.33968729 0.33919753 0.33873714
 0.33141975 0.33335474 0.33515462 0.33347212 0.336764   0.33897648
 0.33923646 0.33812962 0.34019011 0.33790036 0.33937143]",visual,has_item
contrastive,8,"[ 0.         -0.02326771  0.00127315 -0.0126662  -0.03854126 -0.02482601
 -0.00977603  0.00327873  0.00548693 -0.02070541 -0.00466097 -0.01134578
 -0.02180417 -0.02936316 -0.04031256 -0.04242959 -0.03790014 -0.04465509
 -0.0614665  -0.05541959 -0.05082119 -0.02582681 -0.04035591 -0.02825868
 -0.03494427 -0.02679498 -0.02861869 -0.02882324 -0.03163438 -0.02791426
 -0.02734092 -0.03093635 -0.03342088 -0.02667505 -0.01527751 -0.02018641
 -0.0251635  -0.01949327 -0.00931834 -0.00242088 -0.00290827 -0.01166582
 -0.00517384 -0.01379466 -0.0124243  -0.0070745  -0.01093161 -0.00798476
 -0.0102408  -0.0033832  -0.01147305 -0.00578766 -0.00848292 -0.00473137
 -0.0016437  -0.00807661 -0.00643945 -0.00914158 -0.01775207 -0.01587588
 -0.01894268 -0.01379132 -0.01533718 -0.02400053 -0.01459176 -0.00821012
 -0.00438487 -0.00195914 -0.00345618 -0.00088733 -0.00470025 -0.01006418
 -0.00184032 -0.00263961 -0.00518152 -0.00175545 -0.00295383 -0.00259008
 -0.00061835 -0.00087305 -0.00089235 -0.00074587  0.00353661  0.00666858
  0.00807753  0.00769604  0.01061162  0.00890077  0.00847356  0.01173651
  0.0065535   0.00523506  0.00780345  0.01056013  0.01331365  0.01152004
  0.00805695  0.00398625  0.00658067  0.00861839  0.00724943]","[0.         0.43681818 0.3970906  0.36257509 0.39425806 0.40780358
 0.38352878 0.3995162  0.37905028 0.35617811 0.35132724 0.37777435
 0.38126199 0.38780484 0.398069   0.38238313 0.39648157 0.39779032
 0.4075405  0.41170089 0.40526968 0.40632518 0.39241378 0.40367748
 0.39656918 0.3946055  0.38925951 0.39308822 0.38749927 0.39585333
 0.40171803 0.38616595 0.37266296 0.37565252 0.36486178 0.35359704
 0.35519324 0.36595933 0.36484433 0.36454123 0.36412692 0.35803544
 0.36487176 0.3586487  0.35368753 0.36215221 0.36408574 0.37893053
 0.39177732 0.39481793 0.38581781 0.38739638 0.37951161 0.37979461
 0.37784856 0.37062775 0.37567532 0.36842716 0.36570599 0.36901474
 0.37064662 0.37387201 0.37449106 0.37207359 0.37234305 0.37599864
 0.37337155 0.37204523 0.37440124 0.37649504 0.3689923  0.36820549
 0.3724657  0.37572949 0.37453747 0.37394145 0.37145751 0.37271378
 0.37377058 0.37230852 0.37315133 0.3684074  0.37182831 0.37273814
 0.37661703 0.38003237 0.38333456 0.37824584 0.37724662 0.37814608
 0.37383059 0.37479025 0.37788205 0.37970983 0.3830754  0.38308091
 0.38322792 0.3828709  0.3851136  0.38475953 0.38630427]",visual,idle
contrastive,8,"[ 0.          0.01349214 -0.01996034 -0.05498075 -0.08281927 -0.06695418
 -0.04826827 -0.04349729 -0.03786375 -0.07150968 -0.06847547 -0.0596127
 -0.08157704 -0.09030926 -0.10524723 -0.10814628 -0.1031716  -0.10574188
 -0.12526172 -0.11940606 -0.13250698 -0.11906425 -0.12377253 -0.11806951
 -0.1241979  -0.12493535 -0.1284601  -0.12589801 -0.1296972  -0.1310864
 -0.1274982  -0.12872347 -0.13371147 -0.13246462 -0.12524028 -0.13129004
 -0.1376632  -0.13316849 -0.12916919 -0.12422272 -0.1263932  -0.13522925
 -0.1288701  -0.13610976 -0.13508566 -0.13225684 -0.13587242 -0.1358164
 -0.13736287 -0.130594   -0.13907107 -0.13744857 -0.13891846 -0.13749387
 -0.13677904 -0.1431723  -0.14140047 -0.14251137 -0.14762571 -0.14648309
 -0.14866117 -0.1443537  -0.14594625 -0.15256985 -0.14612698 -0.14078003
 -0.13920283 -0.13672272 -0.13828666 -0.13754566 -0.14018716 -0.14487062
 -0.13801194 -0.13789779 -0.13983282 -0.13717542 -0.14055483 -0.14045424
 -0.13870802 -0.13993331 -0.14091276 -0.13956922 -0.13608216 -0.13487883
 -0.13425035 -0.13408147 -0.13257395 -0.134905   -0.13499182 -0.13254391
 -0.13717595 -0.1380109  -0.13502593 -0.13365164 -0.13086444 -0.13087202
 -0.13404815 -0.13955305 -0.13801494 -0.13625564 -0.13707662]","[0.         0.43194972 0.40565992 0.39399026 0.418845   0.4194134
 0.41234914 0.42298135 0.41098144 0.39195537 0.39164252 0.39273138
 0.39853808 0.40599778 0.41474206 0.40159497 0.4143064  0.4128372
 0.4142471  0.41873989 0.40693579 0.41227141 0.39777192 0.4072058
 0.40269365 0.40366556 0.39861397 0.39857514 0.39286026 0.40378289
 0.40760296 0.39688059 0.38747164 0.39317469 0.38874444 0.38039468
 0.38314816 0.39134533 0.39518385 0.39583218 0.39520985 0.39112945
 0.39506201 0.38906783 0.38534486 0.39332988 0.39414237 0.40596765
 0.41407721 0.41575756 0.40894191 0.41338441 0.40680981 0.40824472
 0.408167   0.40286973 0.40589129 0.39907751 0.3935391  0.39626877
 0.3962217  0.40000885 0.40035118 0.396619   0.39971889 0.40325066
 0.40319709 0.40181237 0.40348892 0.40621308 0.39969947 0.39885057
 0.40388946 0.4050217  0.40308699 0.40351941 0.40350426 0.40421719
 0.40520083 0.40514544 0.40660266 0.40208889 0.40499032 0.40748525
 0.41054163 0.41240282 0.41596192 0.41290363 0.41199731 0.41345129
 0.40984267 0.41018054 0.41175113 0.41441937 0.41674434 0.41514047
 0.41488723 0.41598396 0.4186204  0.41871777 0.41916446]",visual,idle
contrastive,8,"[ 0.          0.02706183 -0.0182538  -0.06329291 -0.12266886 -0.09520722
 -0.10184687 -0.10108412 -0.10075279 -0.13334165 -0.13272719 -0.12968107
 -0.16582264 -0.16619261 -0.178641   -0.17867428 -0.17744993 -0.18534423
 -0.20386137 -0.19865965 -0.20589783 -0.18827242 -0.19235593 -0.18671281
 -0.19674642 -0.20330228 -0.20639288 -0.20648679 -0.21118323 -0.21671015
 -0.21592038 -0.21988706 -0.22287559 -0.22503764 -0.22145595 -0.22770263
 -0.23511166 -0.23270058 -0.23145442 -0.22994859 -0.23683636 -0.24751213
 -0.24039988 -0.24575031 -0.24445707 -0.24114481 -0.24210558 -0.24135038
 -0.24298397 -0.2399806  -0.24570473 -0.24473197 -0.24621867 -0.24446866
 -0.24329506 -0.24839646 -0.24567241 -0.24645537 -0.24925813 -0.25004882
 -0.25323464 -0.25012744 -0.25188466 -0.25737699 -0.2534327  -0.24967847
 -0.247502   -0.24542752 -0.24687108 -0.2460684  -0.24731623 -0.25101774
 -0.24504252 -0.24434402 -0.24462389 -0.24355686 -0.24674029 -0.24752557
 -0.24678418 -0.24776794 -0.24977229 -0.24860945 -0.24701445 -0.24639185
 -0.24678796 -0.24692793 -0.24587933 -0.24694293 -0.24762318 -0.24650039
 -0.24983134 -0.24978806 -0.24715893 -0.24454483 -0.24205412 -0.24298381
 -0.24490965 -0.24972052 -0.24812803 -0.24687253 -0.24749772]","[0.         0.44085581 0.43270679 0.42715432 0.42394549 0.42796822
 0.4343272  0.44945433 0.43153929 0.41018227 0.40548937 0.41499702
 0.41715341 0.41127258 0.41894263 0.40954818 0.41864352 0.41817267
 0.41927862 0.42126399 0.40493668 0.40974516 0.39934965 0.40855381
 0.40656238 0.40599726 0.40216942 0.40167838 0.39671802 0.40699203
 0.41192687 0.40603035 0.39753199 0.40383155 0.40378035 0.39649411
 0.39961849 0.40678809 0.41193358 0.41644079 0.42046064 0.41888206
 0.42170077 0.41550321 0.41214076 0.41773422 0.41524831 0.42391135
 0.43023324 0.43497731 0.42747956 0.43150121 0.42657279 0.42729078
 0.42705313 0.42145346 0.42292783 0.41698136 0.41068125 0.41437372
 0.41540774 0.41932616 0.41969896 0.41542568 0.42043972 0.42468915
 0.4241235  0.42305185 0.42422806 0.42608779 0.4200362  0.41833642
 0.42282765 0.42313972 0.41945291 0.42129801 0.42098388 0.42219718
 0.42395359 0.42379642 0.42585165 0.42258839 0.426719   0.42936358
 0.43259372 0.43433854 0.43737779 0.43384167 0.43394646 0.43649008
 0.43227051 0.43164713 0.4331686  0.43395826 0.43594475 0.43551836
 0.4339669  0.43418958 0.43629373 0.43678063 0.43676902]",visual,has_information
contrastive,8,"[ 0.          0.03974656  0.01594949 -0.01141793 -0.04225567 -0.0152529
 -0.01911798 -0.01141339 -0.01340498 -0.03728692 -0.031573   -0.0308287
 -0.05705592 -0.05311067 -0.06252712 -0.06460427 -0.06591812 -0.07203727
 -0.08721695 -0.08035191 -0.08759197 -0.07490836 -0.07963914 -0.07615736
 -0.08335475 -0.09116444 -0.08924702 -0.08812655 -0.09128452 -0.09339689
 -0.09361454 -0.10132323 -0.10326016 -0.10413845 -0.10140331 -0.10308088
 -0.1082506  -0.10473243 -0.10328847 -0.10258951 -0.10940336 -0.117822
 -0.10859249 -0.11146501 -0.11103087 -0.1089794  -0.10731812 -0.10893539
 -0.11143827 -0.11029379 -0.11610597 -0.11359853 -0.1140497  -0.11199203
 -0.11091434 -0.1151128  -0.1122813  -0.11243021 -0.11515563 -0.11697966
 -0.1200494  -0.11727791 -0.11948073 -0.12392574 -0.1218127  -0.11960543
 -0.11761095 -0.11417168 -0.11568816 -0.11614628 -0.11761463 -0.12088465
 -0.11570625 -0.11586386 -0.115477   -0.11453135 -0.11726559 -0.11698957
 -0.11783487 -0.11941852 -0.12107334 -0.11977994 -0.11880219 -0.11824113
 -0.11920644 -0.11934718 -0.11785775 -0.11814055 -0.11899478 -0.11707404
 -0.11942367 -0.1186392  -0.11694747 -0.1139252  -0.11243289 -0.11292189
 -0.11571189 -0.11908517 -0.11713649 -0.11657606 -0.11812376]","[0.         0.45171472 0.4535594  0.45326596 0.44990033 0.44971592
 0.45765639 0.47105033 0.45890595 0.44875461 0.45001671 0.46110537
 0.46797689 0.46627299 0.476694   0.46684835 0.46842335 0.47087915
 0.47281122 0.47493979 0.46281342 0.46271047 0.45648424 0.46236489
 0.4622879  0.46075118 0.4610742  0.4609565  0.46037538 0.47082515
 0.47187839 0.46654457 0.46203226 0.46651262 0.46567385 0.46474953
 0.4698673  0.47620468 0.47959844 0.48178449 0.48459536 0.48598562
 0.48934339 0.4872213  0.48360325 0.48662015 0.48790385 0.49120543
 0.49387747 0.49511895 0.48966594 0.49428785 0.49197115 0.4929703
 0.49276397 0.48988004 0.49118888 0.48773425 0.48299252 0.48409126
 0.48515303 0.48749502 0.48701581 0.48582421 0.48702432 0.48808953
 0.48713986 0.48819405 0.48866692 0.48816144 0.48343959 0.48260726
 0.48450903 0.48370146 0.48174653 0.48290991 0.48330112 0.48548255
 0.48455448 0.483857   0.48574069 0.4834227  0.48553142 0.48716206
 0.48860352 0.4899303  0.49260535 0.49116236 0.49112008 0.4940336
 0.4922076  0.49261478 0.49253113 0.49366701 0.49368565 0.49396012
 0.49153499 0.49359097 0.49564185 0.495077   0.49393213]",visual,has_information
