method,dim_embedding,m,std,modality,signal,pid
pretrained,8,"[0.         0.14511276 0.19151032 0.220359   0.25223221 0.24828422
 0.26993203 0.28296659 0.29773713 0.30241634 0.31799865 0.31918092
 0.3191845  0.32423721 0.33444656 0.34399325 0.34348528 0.33848168
 0.34482604 0.34350417 0.34736748 0.35468291 0.35167371 0.35953502
 0.35755917 0.3507819  0.34991654 0.34028735 0.34752251 0.35326823
 0.35931082 0.36793852 0.36386452 0.3566856  0.3595488  0.34557115
 0.34951332 0.34451738 0.3438246  0.34346007 0.35294168 0.35391286
 0.3472875  0.34081751 0.3445455  0.35257703 0.34531678 0.34788118
 0.35374183 0.36013976 0.35727438 0.35075027 0.35057205 0.3463526
 0.35458911 0.36181228 0.36033803 0.35387416 0.35701877 0.36415204
 0.36873215 0.37459277 0.37250875 0.3717413  0.37787794 0.36855073
 0.36789897 0.37277274 0.36667512 0.36761701 0.36895147 0.36293877
 0.36439386 0.36706557 0.36060097 0.35627626 0.35976075 0.36610886
 0.36844046 0.37101413 0.37389596 0.36809415 0.36644042 0.36711647
 0.37093562 0.36985756 0.367653   0.36922476 0.36978925 0.3656421
 0.3672778  0.36952564 0.36882842 0.37644067 0.37885958 0.37704786
 0.37711357 0.37584405 0.3770212  0.37688373 0.38791421]","[0.         0.35426172 0.33933633 0.33947813 0.34416783 0.33629116
 0.33280776 0.31293685 0.31645104 0.30934654 0.29021572 0.28382487
 0.29059055 0.28470631 0.28714658 0.27586998 0.27931081 0.27349487
 0.27308341 0.27786462 0.26702928 0.27616139 0.27161935 0.27167412
 0.26445317 0.26378315 0.26360299 0.27137736 0.27221196 0.27213062
 0.27025513 0.26184949 0.26886261 0.27940613 0.27812732 0.2778855
 0.28311431 0.27926957 0.27560418 0.27413214 0.27821586 0.28010187
 0.28121266 0.28557575 0.28625235 0.28645991 0.28764705 0.27660628
 0.27452423 0.27043764 0.27350953 0.27640899 0.27941631 0.27830683
 0.28661289 0.28245159 0.28315756 0.2884733  0.29198485 0.28862508
 0.28563686 0.28492365 0.28551179 0.29167347 0.28290783 0.28811125
 0.28734039 0.28177994 0.2811683  0.2775238  0.27923558 0.2858642
 0.28855392 0.28932152 0.28731912 0.28601206 0.28872422 0.28059416
 0.28245717 0.28810396 0.2906972  0.29143004 0.28890714 0.29091723
 0.28960488 0.28875181 0.29079398 0.29374511 0.28920449 0.28841155
 0.28675298 0.28945169 0.29411592 0.29533186 0.29718346 0.29920018
 0.29652705 0.29329036 0.29252046 0.29676798 0.29377527]",auditory,has_item,14
pretrained,8,"[0.         0.12799684 0.16475013 0.19447872 0.22827889 0.22752812
 0.24577738 0.2567115  0.26884925 0.27376532 0.29017528 0.29097328
 0.28773575 0.29708096 0.30968156 0.32160385 0.32016211 0.31756961
 0.32175955 0.31997807 0.32251955 0.32766123 0.32130108 0.32844092
 0.32926731 0.3289218  0.32971039 0.32046813 0.32796465 0.33666124
 0.34043203 0.34838683 0.34223502 0.33652317 0.33938619 0.32714245
 0.3305579  0.32384068 0.32264847 0.32178818 0.33152318 0.33452304
 0.32842754 0.32139926 0.3271382  0.33644004 0.32908414 0.32958317
 0.33513677 0.33745894 0.33296546 0.32977246 0.33060097 0.32611165
 0.33508479 0.34313645 0.34218357 0.33247871 0.33471796 0.34115657
 0.34446238 0.35165469 0.35260733 0.35197557 0.36009912 0.35044945
 0.34932873 0.35531411 0.3487503  0.35181403 0.35152612 0.34672274
 0.3474719  0.35441027 0.34900349 0.34858133 0.34950215 0.35418228
 0.35273956 0.35503654 0.35738435 0.34906219 0.34961441 0.3520758
 0.35752399 0.35800049 0.3560414  0.35609925 0.35650505 0.35362879
 0.35413445 0.35539315 0.35430167 0.36269917 0.36490162 0.36201955
 0.36170238 0.35785591 0.36097762 0.35969697 0.37182266]","[0.         0.35812732 0.35115976 0.34694909 0.34992069 0.33863689
 0.33870983 0.32030342 0.32642353 0.32224552 0.30669845 0.29866128
 0.30804076 0.30092558 0.29965061 0.28903079 0.29507871 0.285564
 0.2905749  0.29717102 0.29157855 0.30155696 0.29967995 0.29913036
 0.28472723 0.27789776 0.27419946 0.28192262 0.28094264 0.27783298
 0.27652514 0.27074057 0.27749964 0.28495302 0.28389655 0.28360319
 0.28717427 0.28506726 0.28052967 0.2793233  0.28297444 0.28566411
 0.28656192 0.28849043 0.28831095 0.28646909 0.29226267 0.28310084
 0.28424881 0.28193549 0.28464736 0.28633705 0.29216447 0.29109384
 0.29801785 0.29376943 0.29400432 0.30050781 0.30422332 0.30244969
 0.29929763 0.29715858 0.29231616 0.29836669 0.29005302 0.2943104
 0.29387109 0.28852924 0.29139058 0.28445466 0.28683604 0.29337936
 0.29534234 0.29204073 0.28960051 0.28158136 0.28558168 0.2797596
 0.28532774 0.29037829 0.29400298 0.2977988  0.29437345 0.29533849
 0.29180669 0.28773402 0.28933644 0.29442337 0.29110229 0.29015265
 0.28913081 0.29252408 0.29719509 0.29697904 0.29972832 0.30105504
 0.29892251 0.29840113 0.29566783 0.30043305 0.29361153]",auditory,has_item,38
pretrained,8,"[0.         0.1300831  0.17391652 0.20279965 0.23306697 0.23284007
 0.24648278 0.25723688 0.26855236 0.27259275 0.28692954 0.28632654
 0.28315725 0.29288801 0.30519412 0.31362373 0.31222614 0.30922657
 0.31354219 0.31495533 0.32093818 0.32367453 0.31966851 0.32645425
 0.32378536 0.32219286 0.32281375 0.31703667 0.32363217 0.33137663
 0.33355535 0.34167524 0.33766363 0.33204194 0.33635427 0.3258911
 0.33096625 0.32381412 0.3222005  0.32150676 0.32908508 0.33173712
 0.32437873 0.3172285  0.32208288 0.3309013  0.32378254 0.32371102
 0.3295742  0.33203387 0.32699332 0.3259287  0.32521977 0.32050818
 0.32819986 0.33637793 0.33627188 0.32750462 0.33012764 0.33606859
 0.33860046 0.34343483 0.34368154 0.34323395 0.35335337 0.34538248
 0.34346757 0.34992394 0.34358216 0.34460875 0.34613403 0.3412556
 0.34030109 0.34698887 0.34315497 0.34162939 0.34574038 0.35056694
 0.34852986 0.35201809 0.35446622 0.34664536 0.34841926 0.35104004
 0.35651977 0.35698575 0.3552085  0.35551724 0.35557314 0.3527502
 0.35201934 0.35316213 0.35393107 0.36183464 0.36381451 0.36090909
 0.36030569 0.35726347 0.36037197 0.35856664 0.37025974]","[0.         0.36801816 0.36169222 0.35138686 0.35056195 0.34000418
 0.33536782 0.31578961 0.32130396 0.31580188 0.30059936 0.29361828
 0.30142464 0.29374876 0.29357629 0.28648451 0.29329835 0.28330823
 0.29011657 0.29525908 0.28632694 0.29696777 0.2944776  0.29390068
 0.28140189 0.27614972 0.27389415 0.27764304 0.27698111 0.2749757
 0.27565521 0.26859558 0.27093036 0.27741405 0.27614169 0.27583025
 0.27967414 0.27941749 0.27481918 0.2722233  0.27543555 0.27811577
 0.28011078 0.28172128 0.28193186 0.2796379  0.28534974 0.2775445
 0.27784549 0.27532412 0.27862306 0.27961444 0.28640165 0.28514367
 0.29234608 0.28752093 0.29019747 0.29578183 0.29815313 0.29614007
 0.29407618 0.29483007 0.29056383 0.29656789 0.2848066  0.28772108
 0.28801626 0.28239087 0.28482923 0.28313275 0.28092514 0.28684012
 0.29076807 0.28801674 0.28400409 0.27943451 0.27915391 0.27347366
 0.27895207 0.28329706 0.28669924 0.29047911 0.28445311 0.28534391
 0.28171838 0.27767618 0.27917205 0.28410726 0.28091617 0.28003147
 0.27873271 0.28215871 0.28634437 0.28613818 0.28874317 0.28980379
 0.28792191 0.28735579 0.28478923 0.28946188 0.28286765]",auditory,has_item,32
pretrained,8,"[0.         0.13864552 0.18827844 0.21518901 0.24760051 0.24999323
 0.26106546 0.27353538 0.28509956 0.28911698 0.30114981 0.30145248
 0.29810495 0.30553296 0.31942146 0.32816668 0.32724671 0.32494628
 0.330806   0.33241033 0.33864751 0.34184174 0.33906359 0.34461227
 0.34194509 0.34010061 0.34058124 0.33609442 0.34054828 0.34928817
 0.35043434 0.35734011 0.35424446 0.35023642 0.35403849 0.34419466
 0.34876059 0.34201969 0.34196505 0.34180059 0.34822276 0.35200853
 0.34522636 0.33750993 0.34167808 0.3499928  0.34331532 0.34431916
 0.34898402 0.35153046 0.34803145 0.34651439 0.34538807 0.34114576
 0.34930579 0.35672415 0.35617427 0.3491229  0.35132763 0.35739901
 0.35989148 0.36503519 0.36554943 0.36490784 0.37492238 0.36773488
 0.3659314  0.37107519 0.36564196 0.36710956 0.36853542 0.36421888
 0.36283937 0.36874954 0.36590564 0.36480801 0.3681813  0.37261302
 0.37010136 0.37332893 0.37611815 0.36899214 0.37040565 0.37266453
 0.37776503 0.37853237 0.37708512 0.37741158 0.37735376 0.3746338
 0.37393933 0.37586165 0.37696616 0.38460372 0.38654146 0.38547177
 0.38503026 0.38232804 0.38523504 0.38354981 0.39442155]","[0.         0.37030331 0.36800264 0.36053939 0.35623576 0.34588236
 0.33844024 0.31875999 0.32274108 0.31705739 0.30144255 0.29343965
 0.30288918 0.29521561 0.29518828 0.28623554 0.2923358  0.28374168
 0.29089477 0.29539926 0.28745606 0.29655652 0.29539615 0.29345052
 0.28182451 0.27672843 0.27478035 0.27938292 0.27728005 0.27599277
 0.2753958  0.26802018 0.27094267 0.27814633 0.27648429 0.27684984
 0.27993553 0.28001068 0.27695768 0.27536309 0.27719187 0.2799548
 0.28234505 0.28352369 0.28311122 0.28033671 0.28577198 0.27917914
 0.27841057 0.27611067 0.28047523 0.2813354  0.28718563 0.28639995
 0.29337647 0.28818293 0.29042593 0.29721468 0.29902279 0.29736698
 0.29543231 0.29616309 0.2925187  0.29780268 0.28685256 0.29028592
 0.29067519 0.28410003 0.28725598 0.28620927 0.28400602 0.29006144
 0.29325037 0.28992602 0.28730318 0.28358089 0.28281162 0.27711711
 0.28173929 0.28514321 0.28867511 0.29283907 0.28695656 0.28737603
 0.28366013 0.28034862 0.28198047 0.28653    0.28341517 0.28271664
 0.28157739 0.28561716 0.28978629 0.28938855 0.2917627  0.29395184
 0.29244861 0.29226051 0.28968959 0.29408895 0.28715254]",auditory,idle,29
pretrained,8,"[ 0.          0.03223154  0.0898594   0.02435854 -0.02621051  0.02757321
 -0.00301614  0.04317316  0.07803109  0.05431764  0.06838618  0.04646738
  0.04156288  0.03596451  0.06117977  0.07825601  0.0649797   0.05421488
  0.04494094  0.022945    0.0208947   0.01227038  0.0365081   0.03688574
  0.00220705 -0.00578257  0.02609791  0.02736936  0.01552883  0.01455593
  0.00534173  0.01721523  0.02963496  0.02836185  0.0288474   0.02455669
  0.00294254 -0.00458347 -0.02117414 -0.02681482 -0.03157902 -0.02099962
 -0.00203108  0.01571696  0.01939859  0.03041303  0.03230192  0.03372998
  0.04275022  0.05774705  0.06395366  0.05200786  0.04902487  0.04183445
  0.03987281  0.0667283   0.05979012  0.03531727  0.04601618  0.03107151
  0.03936937  0.0324869   0.0280897   0.03384392  0.03281429  0.02236926
  0.01382108  0.01800366  0.01464838  0.02687678  0.02499109  0.03950272
  0.05098226  0.03964749  0.05088236  0.05289659  0.04143655  0.04103156
  0.03697575  0.04088646  0.04324669  0.0515291   0.06239919  0.03010971
  0.0649055   0.06899055  0.07137441  0.07176997  0.07275718  0.08135484
  0.08237817  0.07273816  0.0709743   0.07540307  0.061996    0.0564009
  0.05705071  0.05666075  0.06262448  0.06157419  0.06037746]","[0.         0.24293797 0.20180672 0.28288933 0.24882724 0.28166025
 0.28275113 0.26379758 0.26030423 0.27169659 0.2684171  0.26854084
 0.26225831 0.24924354 0.18937368 0.19923777 0.22169508 0.21465898
 0.22194523 0.22968474 0.22721256 0.20523109 0.19058351 0.19745482
 0.20330415 0.21530932 0.24018478 0.24436565 0.27542552 0.24950531
 0.23277564 0.2311355  0.22892835 0.2164181  0.21708431 0.1891054
 0.21134553 0.23012622 0.23520247 0.21839033 0.18738456 0.18898293
 0.16303148 0.14649669 0.14259704 0.14583058 0.15150197 0.14526912
 0.1542155  0.16901723 0.1716874  0.16091175 0.15089088 0.15573673
 0.15302971 0.16742812 0.17420928 0.16415534 0.17638908 0.1797895
 0.17445873 0.16779261 0.17207223 0.1765577  0.15920173 0.17117291
 0.15737349 0.15400273 0.15602853 0.14717617 0.14422364 0.12645739
 0.11826464 0.11655071 0.11315053 0.12369319 0.13723636 0.16505142
 0.15974237 0.15827075 0.16144857 0.16999257 0.14090656 0.15362717
 0.13707672 0.15384314 0.15462895 0.15320768 0.1542241  0.16607925
 0.16521533 0.16464101 0.15525016 0.1551229  0.10027758 0.09706019
 0.05950207 0.04860953 0.03774744 0.0333507  0.03015989]",visual,has_item,37
pretrained,8,"[ 0.00000000e+00  7.99561223e-03  6.73203858e-03  1.72347049e-03
 -5.27329051e-02 -2.09608742e-02 -5.32457956e-02 -1.41570771e-02
  1.04309669e-02 -1.64356394e-02 -1.05908974e-02 -7.44281992e-03
 -1.43209742e-02 -1.61542365e-02 -9.23100326e-03  2.35481758e-03
 -4.49596472e-05  3.29335239e-03  2.47357303e-04 -5.51097627e-03
 -1.04552002e-02 -1.59407020e-02 -3.87934382e-03  8.33946435e-03
 -1.59373126e-02 -2.07214213e-02 -8.15255349e-03 -6.77993067e-03
 -6.57448743e-03  1.28178224e-04 -6.90176625e-04  6.16635310e-03
  1.96777850e-02  2.12073924e-02  2.20528799e-02  2.17485254e-02
  2.07011020e-02  7.92024784e-03  2.29049377e-03 -6.56934246e-03
 -1.55626540e-02 -1.37124254e-02  4.69857298e-03  1.68746125e-02
  1.95123109e-02  2.59846894e-02  2.35217501e-02  2.42028319e-02
  2.39176475e-02  2.21906194e-02  2.10857224e-02  1.69511054e-02
  1.99784730e-02  1.92176173e-02  3.09739562e-02  4.39809708e-02
  3.87112352e-02  2.95663308e-02  3.62628819e-02  2.45087227e-02
  3.39170126e-02  3.45143679e-02  2.68282724e-02  2.39905044e-02
  2.72290423e-02  1.57250104e-02  1.27806912e-02  1.67354706e-02
  1.89310084e-02  2.83325706e-02  4.66757117e-02  5.17042207e-02
  4.93220488e-02  4.58047769e-02  5.65741706e-02  5.74878627e-02
  5.27829140e-02  5.71919431e-02  6.37895344e-02  5.43488808e-02
  6.41018557e-02  6.98134717e-02  8.06331534e-02  6.69649153e-02
  9.15830527e-02  1.04972277e-01  1.10124491e-01  1.15111383e-01
  1.13927895e-01  1.16642007e-01  1.14802601e-01  1.14402737e-01
  1.02314410e-01  1.03902617e-01  9.74964720e-02  9.26028316e-02
  9.14235415e-02  8.99204991e-02  9.82896667e-02  1.03695665e-01
  1.11267621e-01]","[0.         0.2888412  0.27783931 0.30817319 0.27435615 0.28416884
 0.27754172 0.28497029 0.27572434 0.26319806 0.27887382 0.2859232
 0.27847212 0.2712379  0.24226016 0.24663476 0.25350504 0.23754982
 0.23390244 0.23996535 0.23596939 0.21979034 0.21464794 0.20884649
 0.20583413 0.22087129 0.23213657 0.23160984 0.24514228 0.23155173
 0.22181297 0.21706996 0.2253487  0.21574642 0.21945097 0.19957063
 0.20291558 0.20772148 0.20759779 0.19895598 0.19988117 0.19942474
 0.18650585 0.18263375 0.18156812 0.18131533 0.18365437 0.18264731
 0.18481687 0.19222739 0.19509251 0.18401515 0.18008011 0.18155587
 0.1804712  0.18460601 0.18592687 0.18059105 0.19037077 0.19140472
 0.18819467 0.18147015 0.18784095 0.19818994 0.18484686 0.18794448
 0.18645217 0.18260281 0.18372748 0.18172464 0.16364851 0.16789948
 0.15463507 0.14050364 0.13646307 0.14263273 0.14860821 0.16271791
 0.16350999 0.17655767 0.16949281 0.17000805 0.15551134 0.15387615
 0.14236017 0.1442378  0.14684146 0.13614048 0.13573459 0.14146287
 0.13944584 0.13823681 0.15806936 0.15821591 0.13571238 0.13537577
 0.12566793 0.12898206 0.10268995 0.1000931  0.08554228]",visual,has_item,31
pretrained,8,"[ 0.         -0.02802056 -0.04016386 -0.07077029 -0.11299698 -0.11366458
 -0.14973195 -0.12702258 -0.10576093 -0.12426856 -0.11390856 -0.10818909
 -0.12445574 -0.12493845 -0.13305478 -0.12094308 -0.12115855 -0.1106456
 -0.11746853 -0.1123104  -0.12171986 -0.1306954  -0.12300621 -0.11720834
 -0.13066833 -0.14632022 -0.14328472 -0.13583339 -0.13417116 -0.13223863
 -0.13628804 -0.13391176 -0.12907118 -0.1237145  -0.11803797 -0.12424773
 -0.12655319 -0.13931975 -0.14237286 -0.14993171 -0.15425882 -0.15593488
 -0.14333624 -0.13351473 -0.13255331 -0.12668122 -0.12355274 -0.12349143
 -0.11995266 -0.11783016 -0.12134745 -0.13191054 -0.1236924  -0.13214738
 -0.12780848 -0.11519499 -0.11392706 -0.12244782 -0.12110557 -0.13159987
 -0.13034959 -0.1267059  -0.13288569 -0.13524283 -0.13271689 -0.14225309
 -0.14362024 -0.15727599 -0.15529732 -0.14939464 -0.13480924 -0.13139108
 -0.13086437 -0.13111396 -0.12999168 -0.13353211 -0.13239477 -0.12884414
 -0.12619237 -0.13273862 -0.13033658 -0.12489043 -0.11273904 -0.12922071
 -0.11416189 -0.10830323 -0.10707328 -0.10145976 -0.10537593 -0.10155664
 -0.10210933 -0.10226409 -0.11002556 -0.1124055  -0.11709506 -0.12238741
 -0.12572805 -0.12687001 -0.12443137 -0.12170888 -0.11631376]","[0.         0.37550518 0.32438182 0.34905749 0.3097447  0.31623624
 0.32433526 0.32828141 0.3280425  0.31614219 0.33122987 0.32329747
 0.32554107 0.3144427  0.31391057 0.32341514 0.33657255 0.32458691
 0.31430081 0.31385722 0.30938842 0.29828106 0.29748367 0.30954072
 0.28734092 0.3056326  0.31573719 0.3073298  0.30873046 0.30643208
 0.29710041 0.30153751 0.31042406 0.31334708 0.29809932 0.30181982
 0.30497838 0.30886056 0.30458739 0.29970167 0.29382663 0.29869482
 0.30048326 0.30308685 0.30281664 0.30262241 0.29678747 0.29894159
 0.29703715 0.29507631 0.29772793 0.29983254 0.29371757 0.29399895
 0.29970204 0.3003074  0.29688116 0.29306313 0.30230646 0.3000089
 0.30807496 0.30382228 0.30755117 0.30693967 0.30375258 0.305035
 0.30436503 0.31465483 0.31407591 0.31675978 0.31345113 0.31779395
 0.31222875 0.30353735 0.31155445 0.31694772 0.31499336 0.3154905
 0.32120148 0.32245583 0.32742108 0.32785126 0.32214169 0.32601647
 0.3326133  0.34082104 0.34603283 0.34196947 0.34481136 0.34340109
 0.34229061 0.34216624 0.34308001 0.34585457 0.3366936  0.33822602
 0.33855023 0.33857179 0.33848354 0.34116881 0.34182485]",visual,idle,25
pretrained,8,"[ 0.         -0.01664192 -0.04319418 -0.06230019 -0.08070729 -0.07613197
 -0.1029586  -0.08636851 -0.06007488 -0.06842422 -0.04865841 -0.04747871
 -0.05838271 -0.04980551 -0.04589962 -0.02603069 -0.03249525 -0.02938989
 -0.02744535 -0.02282114 -0.0250739  -0.02167756 -0.02790162 -0.03045569
 -0.05065467 -0.06042386 -0.05457765 -0.04752879 -0.0441213  -0.04438282
 -0.03156083 -0.03274742 -0.02464727 -0.01521091 -0.00856889 -0.0105347
 -0.01280296 -0.02137033 -0.01628103 -0.02647667 -0.0286558  -0.02716327
 -0.01656036 -0.0070383  -0.00692913 -0.00295321  0.00377262 -0.00070969
  0.00904747  0.01581891  0.01263844  0.00074182  0.00763746  0.00312115
  0.0057955   0.01371492  0.01369662  0.00525796 -0.00012647 -0.01081769
 -0.01226865 -0.0075957  -0.00866921 -0.01462654 -0.01279936 -0.02371467
 -0.02594535 -0.03771557 -0.03539601 -0.02964224 -0.0082007  -0.00593745
 -0.01201717 -0.02011863 -0.01464277 -0.01700346 -0.01070808 -0.00112628
  0.00209315 -0.0057756  -0.00458113 -0.00144634  0.00820799  0.00484403
  0.01356319  0.01693189  0.02214438  0.02327642  0.01704965  0.01499622
  0.0177003   0.02079071  0.0191066   0.01983968  0.01542948  0.01575584
  0.01641796  0.01002007  0.00698389  0.01056571  0.02215499]","[0.         0.37263692 0.32252698 0.34009152 0.31045916 0.31549253
 0.32253294 0.31867482 0.32588004 0.32211559 0.33330107 0.3252061
 0.32946414 0.32315075 0.33476257 0.34179892 0.3464026  0.3348783
 0.33353851 0.33244374 0.33501089 0.34020374 0.34015324 0.34816444
 0.3253077  0.3389096  0.34472829 0.33844109 0.34121296 0.33642138
 0.34173335 0.34003898 0.34768666 0.35333264 0.3450791  0.35045816
 0.35720483 0.36055973 0.366307   0.36328992 0.36107923 0.36893269
 0.36836896 0.37063432 0.36922561 0.36776294 0.36839401 0.3612737
 0.36311125 0.36478145 0.36959574 0.36546227 0.35998597 0.36502043
 0.36731332 0.36097345 0.3578494  0.35681556 0.35863169 0.3555149
 0.36018225 0.3571471  0.36432068 0.36031503 0.36319575 0.36463489
 0.36436876 0.37773285 0.37709046 0.37662788 0.38085565 0.38388975
 0.37049269 0.35660361 0.36341441 0.36558299 0.37128491 0.37237783
 0.38026432 0.37917907 0.38131367 0.37724458 0.37191824 0.38352155
 0.37968548 0.38155753 0.39067722 0.38252252 0.38018122 0.37527449
 0.37724793 0.37971591 0.38657377 0.3928138  0.38826464 0.39484725
 0.39950163 0.39426204 0.38749671 0.39003814 0.39538203]",visual,idle,16
pretrained,8,"[ 0.          0.02617889  0.01083561 -0.01332156 -0.01184964 -0.00623074
 -0.02508478 -0.01251827  0.01690268  0.00522573  0.02961106  0.03738407
  0.03163276  0.03775442  0.05165983  0.06473641  0.06060338  0.05811944
  0.06485775  0.07384357  0.07419692  0.07887374  0.07561364  0.07446399
  0.06171855  0.05731654  0.06137132  0.06834583  0.07118049  0.06867711
  0.07590731  0.07450517  0.07563312  0.08583994  0.08585665  0.08777034
  0.08832509  0.080967    0.08930504  0.08091132  0.08027868  0.07799185
  0.08587924  0.09825276  0.0967252   0.097029    0.10429522  0.09923547
  0.10676466  0.11562719  0.10983457  0.10183197  0.10638875  0.10352991
  0.10509446  0.11323324  0.11184929  0.10447851  0.10678981  0.10432803
  0.0990185   0.10424991  0.10372901  0.09750819  0.0996134   0.09134423
  0.08461824  0.08118795  0.08153998  0.0846448   0.10203129  0.10268798
  0.09420107  0.08650748  0.09320542  0.08963075  0.09671847  0.10500366
  0.1067679   0.09887544  0.09921349  0.10456092  0.11377478  0.11033668
  0.11994938  0.12119112  0.12614208  0.12602533  0.11925374  0.11722374
  0.11765303  0.12362168  0.12571787  0.12638762  0.12513844  0.12802309
  0.12825487  0.12529443  0.1231605   0.12587325  0.13349941]","[0.         0.3693933  0.33716075 0.34339083 0.33264584 0.33474658
 0.35630607 0.35579458 0.36948882 0.36316077 0.37205256 0.37068382
 0.37397736 0.36327203 0.37747427 0.37613281 0.38077417 0.36981261
 0.37330039 0.37404692 0.37835769 0.38721901 0.38819508 0.3968988
 0.39010388 0.40663076 0.40806237 0.40405699 0.40313665 0.39441259
 0.39300439 0.39410918 0.39298788 0.39901335 0.38600648 0.39313285
 0.40112916 0.40543608 0.41292487 0.41215266 0.41178241 0.4143725
 0.41216976 0.41164269 0.40931834 0.40566646 0.40393558 0.39837329
 0.39450233 0.39868384 0.39939493 0.40153189 0.39482977 0.4007777
 0.40260994 0.39944132 0.39616997 0.39813395 0.40224384 0.40632045
 0.40662709 0.40553493 0.40786333 0.40554424 0.40737562 0.41084837
 0.40555801 0.42319785 0.42138693 0.42215925 0.4205097  0.42110919
 0.40905337 0.39856232 0.40656333 0.40668416 0.41187567 0.41041826
 0.41422189 0.4140829  0.41491334 0.4135824  0.41179625 0.4190318
 0.41567083 0.41599678 0.42156198 0.41412122 0.41302649 0.41022285
 0.41038953 0.41375912 0.42176317 0.42637525 0.42565923 0.43266574
 0.43553733 0.43547909 0.4315921  0.43245522 0.43227488]",visual,has_information,22
pretrained,8,"[ 0.          0.01138742  0.00239448 -0.00740815  0.00485956  0.0074814
 -0.00243101  0.00895377  0.02466411  0.01655568  0.03794769  0.0529283
  0.05466689  0.06340029  0.08145625  0.09340387  0.09429881  0.09164611
  0.09709152  0.10274401  0.10262425  0.10731895  0.10688262  0.10573546
  0.09724506  0.09707061  0.09990455  0.11028534  0.11345286  0.11180184
  0.11857405  0.12280071  0.12462203  0.13222271  0.13323644  0.13573088
  0.13684656  0.1315324   0.1405304   0.13571922  0.13425033  0.13263607
  0.13934976  0.15177612  0.15092465  0.1516365   0.15764902  0.15331696
  0.16114428  0.17044777  0.1652205   0.1589141   0.16276021  0.16188936
  0.16341382  0.16770309  0.1652784   0.15850282  0.16237489  0.16062869
  0.15675189  0.16194147  0.16169149  0.15237427  0.15614472  0.14889506
  0.14378887  0.14023984  0.14181064  0.14241452  0.15590261  0.15601565
  0.14898023  0.14268573  0.14875117  0.14757757  0.15340015  0.1635914
  0.16647756  0.16016177  0.15968102  0.16407583  0.17072667  0.16828587
  0.17649839  0.17711623  0.18031104  0.17963482  0.17396519  0.17167355
  0.17239731  0.1777717   0.18049121  0.18116594  0.17909984  0.18174063
  0.18174123  0.17917805  0.17739342  0.17954642  0.18654854]","[0.         0.35651749 0.32778698 0.33701856 0.33323449 0.33948679
 0.35378957 0.35544363 0.36911402 0.36418218 0.36869762 0.36337229
 0.3631966  0.35294299 0.36857186 0.36755179 0.37111071 0.36194459
 0.36772755 0.36626032 0.37364165 0.38068834 0.38299709 0.38917916
 0.38303528 0.40107876 0.40295929 0.39229034 0.39285028 0.38553279
 0.38257725 0.38565568 0.38411303 0.38735163 0.37674162 0.38342809
 0.39009346 0.39339372 0.3986693  0.39937895 0.39815557 0.40097906
 0.3979874  0.39694304 0.39554276 0.39303356 0.39058879 0.38661913
 0.38325674 0.38711327 0.3879229  0.3910009  0.38506534 0.39077371
 0.39269818 0.38662074 0.3826161  0.38461053 0.38865854 0.3926285
 0.39361712 0.39259445 0.39484753 0.39259848 0.39380912 0.39771391
 0.39412539 0.40958645 0.40845333 0.4086756  0.40539029 0.40525473
 0.3957356  0.387875   0.3939752  0.39504588 0.39840329 0.39731991
 0.40124064 0.40230286 0.40254671 0.40063719 0.39702612 0.40390716
 0.40000252 0.40020363 0.40397687 0.39722934 0.39709532 0.39445706
 0.39461304 0.39715611 0.40425916 0.40829513 0.40746901 0.41334572
 0.4157348  0.41606889 0.41292815 0.41333678 0.41247223]",visual,has_information,34
